站点,Lon,Lat,Alti,PRS,TEM,RHU,PRE_1h,D_Avg_2,Avg_2,VIS,PRS_Sea
50776, 130.83,  47.57,   83.30,  994.60,    23.40,     85.00,        0.00,      6.00,    0.40,  30000.00,    1004.30
53397, 113.98,  41.10, 1376.50,  858.20,    18.40,     89.00,        0.00,    205.00,    1.30,   8400.00,    1006.30
54531, 118.72,  39.73,   43.00,  999.90,    26.90,     70.00,        0.00,      6.00,    1.20,   8200.00,    1005.00
58314, 116.32,  31.40,   86.40,  996.60,    22.50,     99.00,        2.70,     10.00,    0.70,   2100.00,    1006.70
59044, 109.38,  24.47,   97.50,  994.50,    28.70,     82.00,        0.00,    135.00,    0.70,  10700.00,    1005.60
54900, 115.03,  35.70,   53.70, 1000.70,    22.30,     97.00,        0.00,    175.00,    1.40,   1300.00,    1007.00
53696, 115.01,  38.54,   41.90,  999.60,    24.40,     95.00,        0.00,    314.00,    0.70,   3500.00,    1004.50
51368,  87.32,  44.12,  515.70,  950.50,    17.40,     68.00,        0.00,    262.00,    1.10,  15200.00,    1008.60
57976, 112.94,  25.41,  222.80,  980.90,    29.50,     75.00,        0.00,    355.00,    1.20,  18200.00,    1005.90
56891, 104.32,  24.88, 1482.70,  848.00,    22.00,     76.00,        0.00,     40.00,    1.00,  16900.00,    1004.00
58203, 115.73,  32.87,   32.70, 1003.40,    22.10,     97.00,        0.40,     91.00,    1.00,   4100.00,    1007.30
59055, 110.40,  24.50,  165.70,  987.40,    28.50,     82.00,        0.00,    107.00,    1.10,   6500.00,    1006.10
53950, 110.19,  35.25,  752.70,  923.40,    21.60,     72.00,        0.00,     94.00,    0.60,  20000.00,    1007.40
57807, 105.46,  26.22, 1407.30,  854.40,    21.40,     91.00,        0.00,    147.00,    2.40,   9500.00,    1003.40
57761, 111.30,  27.75,  211.90,  980.50,    28.40,     89.00,        0.00,    183.00,    1.40,   3200.00,    1004.30
57828, 107.58,  26.50,  983.80,  897.70,    24.60,     84.00,        0.00,    165.00,    4.30,  20100.00,    1003.80
54072, 126.52,  44.85,  196.50,  982.10,    25.70,     77.00,        0.00,     79.00,    1.90,   6400.00,    1004.70
59027, 107.25,  24.13,  254.90,  976.50,    26.00,     94.00,        0.00,    215.00,    1.00,   7900.00,    1005.30
53796, 114.89,  37.62,   30.60, 1002.40,    25.00,     89.00,        0.00,    226.00,    1.20,   2100.00,    1006.00
54386, 128.18,  41.42,  775.00,  919.10,    17.40,     56.00,        0.00,    128.00,    1.20,  30000.00,    1006.10
56473, 102.77,  28.95, 1060.30,  887.30,    22.10,    100.00,        0.20,    145.00,    1.00,   8800.00,    1001.00
53553, 111.22,  39.87, 1221.40,  873.00,    21.40,     71.00,        0.00,    255.00,    2.10,  17000.00,    1003.80
53850, 110.18,  36.88,  804.90,  918.00,    19.70,     84.00,        0.00,     71.00,    1.20,   7800.00,    1006.90
57707, 105.29,  27.30, 1510.60,  842.70,    20.50,     86.00,        0.00, 999999.00,    0.00,  19400.00,    1000.90
59246, 109.67,  23.60,   70.00,  998.30,    28.80,     84.00,        0.00,    104.00,    2.80,  11300.00,    1006.30
56844,  98.57,  24.43,  913.80,  907.80,    21.70,     94.00,        3.00,     33.00,    0.50,  14700.00,    1007.80
59059, 110.80,  24.18,  105.80,  994.60,    27.30,     85.00,        0.00,     84.00,    1.00,  13600.00,    1006.70
57261, 111.52,  33.12,  248.40,  978.80,    20.90,     96.00,        0.10, 999999.00,    0.00,   6200.00,    1007.50
56782, 103.57,  25.43, 2067.00,  792.20,    16.30,     89.00,        0.00,    208.00,    2.80,  13800.00,    1005.80
57738, 108.42,  27.05,  516.30,  946.40,    25.50,     96.00,        0.00, 999999.00,    0.10,  16800.00,    1003.40
54922, 117.75,  35.87,  206.00,  983.50,    21.90,     98.00,        0.00,    165.00,    0.70,   1000.00,    1007.30
54532, 118.08,  39.81,   31.60, 1001.30,    26.70,     69.00,        0.00,    306.00,    1.40,   9700.00,    1005.00
51627,  79.23,  41.22, 1395.80,  855.30,    12.20,     93.00,        0.00,    196.00,    1.10,  18500.00,    1006.50
52112,  94.98,  43.75,  479.00,  951.00,    25.70,     25.00,        0.00,    286.00,    4.20,  30000.00,    1003.70
57881, 113.26,  26.71,  101.80,  993.00,    29.50,     77.00,        0.00,    200.00,    1.60,  18200.00,    1004.50
59431, 108.55,  22.78,  152.00,  989.30,    28.00,     84.00,        0.00,    172.00,    2.10,  25300.00,    1006.50
57741, 109.18,  27.73,  353.20,  964.10,    27.50,     86.00,        0.00,    117.00,    0.90,  10200.00,    1003.30
58813, 116.30,  26.83,  166.30,  986.40,    28.30,     80.00,        0.00,    156.00,    1.50,  30000.00,    1005.30
57799, 114.92,  27.05,   71.20,  996.50,    30.40,     77.00,        0.00,     63.00,    0.70,  12600.00,    1004.60
58634, 118.25,  28.68,  116.30,  991.60,    27.40,     83.00,        0.00,     88.00,    2.00,   3900.00,    1004.90
57762, 111.68,  27.71,  249.20,  976.70,    26.70,     94.00,        0.00,    122.00,    1.70,   2000.00,    1004.80
58710, 116.05,  27.77,   78.60,  995.40,    29.70,     97.00,        0.00,     12.00,    1.10,  16800.00,    1004.40
57822, 107.90,  26.90,  825.00,  913.40,    25.70,     79.00,        0.00,    172.00,    2.40,  15600.00,    1002.90
57728, 107.46,  27.04, 1128.60,  881.90,    23.30,     87.00,        0.00,    203.00,    3.90,   7200.00,    1002.70
53848, 109.35,  36.27, 1005.50,  897.00,    15.30,     95.00,        0.00,    175.00,    0.70,   3900.00,    1008.30
57070, 112.12,  34.74,  364.00,  965.30,    21.90,     77.00,        0.00,    266.00,    0.60,   8500.00,    1006.80
56742,  99.37,  25.89, 1723.90,  825.00,    19.70,     96.00,        0.00,     14.00,    0.60,  24900.00,    1005.20
57608, 105.43,  28.17,  377.50,  958.30,    26.60,     87.00,        0.00,    347.00,    1.40,  15200.00,    1000.10
56444,  98.91,  28.49, 3319.00,  682.60,    12.90,     92.00,        0.00,    109.00,    1.10,  30000.00,    1002.10
56746,  99.53,  25.45, 1616.70,  835.30,    19.80,     96.00,        0.00,    130.00,    0.80,  30000.00,    1004.80
58327, 117.28,  31.27,   45.20, 1000.70,    21.80,     96.00,        4.30,     38.00,    1.80,   3000.00,    1006.10
57509, 106.92,  28.99,  599.80,  934.00,    29.10,     73.00,        0.00,     69.00,    0.60,  23000.00,     999.10
57313, 106.78,  31.89,  556.70,  940.50,    23.40,    100.00,        0.00,    360.00,    1.80,  30000.00,    1002.50
54749, 119.95,  37.18,   48.40, 1000.10,    26.50,     78.00,        0.00,    265.00,    1.20,   4900.00,    1005.80
56385, 103.34,  29.52, 3069.90,  702.50,    12.40,    100.00,        7.10,    326.00,    3.20,    200.00,    1004.90
53446, 109.88,  40.53, 1004.70,  894.80,    22.70,     74.00,        0.00,    109.00,    3.30,  13700.00,    1003.50
50960, 127.38,  45.73,  184.20,  983.00,    25.30,     75.00,        0.00,    262.00,    1.30,  22400.00,    1004.30
57066, 111.67,  34.40,  408.20,  960.80,    21.00,     93.00,        0.00,    164.00,    1.20,  22100.00,    1007.30
57786, 113.85,  27.63,  117.50,  991.10,    29.70,     86.00,        0.00,    236.00,    0.50,   6300.00,    1004.40
54214, 118.42,  42.58,  960.00,  900.50,    22.80,     70.00,        0.00,    181.00,    1.00,  24500.00,    1006.00
57993, 115.02,  25.87,  137.50,  989.20,    30.60,     70.00,        0.00,     75.00,    1.40,  30000.00,    1004.60
54286, 129.00,  42.53,  475.60,  951.00,    22.60,     55.00,        0.00,    335.00,    1.70,  30000.00,    1004.90
58045, 119.60,  34.20,    4.80, 1006.70,    23.50,     95.00,        0.00,    230.00,    1.20,   3600.00,    1007.40
57985, 113.68,  25.51,  645.60,  935.30,    25.10,     87.00,        0.00,    257.00,    1.10,   6900.00,    1006.40
56394, 104.43,  29.45,  384.10,  957.60,    24.60,     98.00,        0.50,     18.00,    1.00,   5600.00,    1000.50
54943, 120.00,  35.88,   10.40, 1005.40,    24.10,     80.00,        0.00,    252.00,    1.20,   3900.00,    1006.70
56272, 103.88,  30.82,  558.50,  939.50,    24.50,     90.00,        0.00,    265.00,    0.60,  13300.00,    1001.40
57002, 105.65,  34.86, 1216.10,  874.50,    18.30,     99.00,        0.00, 999999.00,    0.20,  30000.00,    1006.40
57045, 109.49,  34.40,  640.80,  935.50,    19.80,    100.00,        0.00, 999999.00,    0.10,   1600.00,    1007.90
51232,  82.55,  45.18,  369.80,  966.40,    24.10,     36.00,        0.00,    311.00,    3.20,  30000.00,    1008.10
54831, 118.50,  36.65,  102.50,  993.80,    26.30,     76.00,        0.00,    187.00,    0.50,   3900.00,    1005.70
57054, 110.25,  34.57,  542.20,  946.30,    19.80,     97.00,        0.00, 999999.00,    0.20,   1400.00,    1007.80
53794, 114.78,  37.39,   31.00, 1002.60,    24.50,     87.00,        0.00,    164.00,    1.20,   3100.00,    1006.30
53614, 106.21,  38.47, 1111.60,  883.90,    22.70,     55.00,        0.00,    204.00,    1.10,  13300.00,    1002.70
56276, 103.82,  30.45,  467.00,  949.30,    24.00,     93.00,        0.10,    270.00,    1.20,   7000.00,    1001.50
58432, 118.40,  30.68,   57.30,  999.40,    22.40,     96.00,        0.00,     19.00,    1.40,   2100.00,    1006.20
53925, 107.21,  35.72, 1428.30,  849.90,    14.40,     99.00,        0.00,    202.00,    1.20,      0.00,    1004.10
57348, 109.48,  31.03,  299.80,  968.40,    26.30,     79.00,        0.00,      5.00,    1.00,  26300.00,    1001.90
58030, 118.02,  34.88,   44.50, 1001.80,    23.60,     86.00,        0.00,     17.00,    0.40,   1600.00,    1007.10
57536, 108.77,  29.52,  786.90,  916.40,    23.20,     94.00,        0.00,    120.00,    1.60,   8100.00,    1002.70
58265, 121.54,  32.10,    3.80, 1007.20,    20.40,    100.00,        0.60,    147.00,    2.90,  11200.00,    1007.80
57338, 108.42,  31.18,  216.50,  975.90,    26.50,     90.00,        0.00,    104.00,    1.20,  22200.00,    1000.30
58329, 117.87,  31.33,    9.60, 1004.80,    22.00,     99.00,        2.50,     69.00,    2.50,   3300.00,    1006.10
57333, 108.67,  31.95,  798.20,  916.90,    19.30,     95.00,        2.90,    119.00,    0.70,   3400.00,    1005.80
54324, 120.43,  41.55,  174.30,  984.80,    26.00,     68.00,        0.00,    155.00,    1.30,  30000.00,    1004.70
57004, 104.88,  34.73, 1495.40,  846.20,    17.50,     86.00,        0.00,     96.00,    2.10,  21700.00,    1006.20
53768, 111.75,  37.15,  773.40,  920.40,    21.30,     79.00,        0.00,    192.00,    1.30,   4800.00,    1006.00
57796, 114.88,  27.83,  189.30,  983.20,    27.90,     96.00,        0.00,     79.00,    1.40,   2800.00,    1004.60
57635, 109.02,  28.37,  548.70,  942.40,    24.50,     96.00,        0.00,    120.00,    1.90,   5100.00,    1003.40
59102, 115.65,  24.95,  303.90,  971.70,    29.30,     77.00,        0.00,     92.00,    0.30,  20900.00,    1005.60
54715, 116.52,  37.32,   17.60, 1004.60,    25.10,     83.00,        0.00,    214.00,    2.80,   2000.00,    1006.70
58334, 118.42,  31.38,   10.20, 1005.00,    22.70,     98.00,        2.90,     54.00,    2.40,   3600.00,    1006.30
58626, 117.23,  28.32,   60.80,  997.50,    29.90,     81.00,        0.00,     95.00,    1.80,   6200.00,    1004.40
58241, 119.49,  32.76,    6.50, 1006.60,    21.50,     97.00,        0.00,    119.00,    1.90,   8200.00,    1007.50
53945, 109.07,  35.43, 1395.20,  856.90,    17.00,     81.00,        0.00,    197.00,    1.50,  10600.00,    1008.10
58147, 119.01,  32.97,   12.40, 1005.90,    22.50,     93.00,        0.00,    121.00,    1.90,   6900.00,    1007.50
58349, 120.56,  31.41,    8.00, 1006.60,    19.70,     97.00,        7.90,     62.00,    4.10,   1700.00,    1007.70
58259, 120.98,  32.08,    4.80, 1007.10,    20.50,     98.00,        0.70,    111.00,    3.30,  10000.00,    1007.80
54254, 124.05,  42.53,   98.20,  993.90,    25.00,     76.00,        0.00,    205.00,    2.30,   3700.00,    1005.20
53923, 107.63,  35.73, 1421.00,  854.30,    16.00,     98.00,        0.00,    252.00,    0.60,   9500.00,    1007.80
58126, 117.91,  33.47,   18.40, 1004.40,    24.30,     87.00,        0.00,    131.00,    0.60,   3400.00,    1006.70
58505, 115.90,  29.62,   63.10,  997.50,    25.10,     89.00,        0.00,     90.00,    1.30,   4100.00,    1004.90
58622, 117.58,  28.95,   88.50,  994.90,    29.50,     74.00,        0.00,     29.00,    1.60,  22500.00,    1005.00
58503, 115.67,  29.70,   41.20, 1000.10,    25.10,     92.00,        0.00,     19.00,    0.70,   5300.00,    1005.00
58132, 118.68,  33.72,   14.50, 1005.40,    24.70,     95.00,        0.00,     61.00,    1.60,   3700.00,    1007.20
58506, 115.98,  29.57, 1164.50,  880.30,    24.20,     79.00,        0.00,    210.00,    2.30,  30000.00,    1005.60
58250, 120.16,  32.51,    6.20, 1006.70,    20.80,     98.00,        0.00, 999999.00,    0.20,   5900.00,    1007.60
58269, 121.65,  31.78,    3.30, 1007.10,    20.00,     96.00,        0.90,    117.00,    1.30,   8100.00,    1007.60
57964, 111.15,  25.48,  263.10,  976.10,    27.20,     82.00,        0.00,    196.00,    1.00,  12600.00,    1005.80
58109, 115.65,  33.13,   31.00, 1002.70,    22.60,     94.00,        0.00,     78.00,    1.40,   8400.00,    1006.40
58517, 116.18,  29.25,   77.50,  995.60,    26.00,     89.00,        0.00,      5.00,    1.50,   3500.00,    1004.60
58340, 119.06,  31.60,   30.40, 1003.40,    21.70,    100.00,       11.30,    111.00,    2.20,   3600.00,    1007.10
54475, 122.45,  40.56,   11.50, 1004.00,    24.30,     79.00,        0.00,    106.00,    1.80,  30000.00,    1005.50
57023, 108.11,  35.02,  919.90,  906.10,    18.00,     94.00,        0.00,     27.00,    1.10,  17200.00,    1008.10
58431, 118.32,  30.90,   39.00, 1001.20,    22.10,     96.00,       10.80,     63.00,    2.00,   2100.00,    1005.90
58507, 115.12,  29.25,  116.00,  991.40,    26.50,     91.00,        0.00,     58.00,    0.40,   8800.00,    1004.70
57020, 107.40,  34.37,  563.00,  943.90,    20.70,     89.00,        0.00, 999999.00,    0.00,  14300.00,    1007.60
54929, 117.97,  35.27,  121.20,  993.10,    22.80,     90.00,        0.00,    241.00,    0.30,   3000.00,    1007.20
57137, 108.32,  33.32,  802.40,  916.90,    19.80,     94.00,        0.00,    189.00,    1.20,  30000.00,    1006.30
54476, 122.15,  40.18,   20.40, 1003.00,    24.70,     83.00,        0.00,    214.00,    1.60,  22500.00,    1005.50
57046, 110.08,  34.48, 2064.90,  791.80,    14.80,     88.00,        0.00,     99.00,    1.40,   3300.00,    1008.10
57486, 113.85,  30.65,   25.00, 1002.50,    23.20,     99.00,        0.20,     23.00,    1.80,  10300.00,    1005.50
58433, 118.75,  30.93,   31.20, 1002.40,    22.40,     98.00,       11.30,     33.00,    1.90,   1000.00,    1006.10
57425, 107.40,  30.32,  416.10,  954.00,    26.00,     95.00,        0.00,     13.00,    1.10,  12100.00,    1000.20
58252, 119.50,  32.15,   18.00, 1005.10,    20.80,     96.00,        0.40,    113.00,    1.90,   4300.00,    1007.30
57995, 114.87,  25.35,  204.40,  982.50,    28.20,     81.00,        0.00,    128.00,    1.00,  15900.00,    1005.50
58501, 115.63,  29.92,   23.50, 1002.10,    25.10,     86.00,        0.00,     90.00,    4.10,  22600.00,    1005.00
54327, 119.39,  41.24,  417.10,  958.40,    25.00,     62.00,        0.00,     47.00,    0.30,  29000.00,    1005.20
58223, 117.98,  32.80,   31.40, 1003.00,    22.80,     99.00,        0.00,     86.00,    1.70,   3500.00,    1006.80
53829, 107.89,  35.98, 1093.70,  887.80,    17.00,     94.00,        0.00,    126.00,    0.40,   8300.00,    1008.10
58602, 115.55,  28.85,   40.70,  999.70,    27.40,     89.00,        0.00,     78.00,    1.90,   4200.00,    1004.40
54579, 122.59,  39.27,   35.50, 1001.80,    20.80,     98.00,        0.00,    173.00,    1.00,    800.00,    1006.10
57512, 106.27,  29.97,  364.50,  959.20,    25.00,     99.00,        0.00,     51.00,    4.40,   3100.00,     999.80
57026, 107.88,  34.37,  585.90,  943.40,    20.60,     93.00,        0.00,    247.00,    1.40,  13400.00,    1009.70
58235, 118.85,  32.37,   10.40, 1006.00,    21.80,     97.00,        0.80,     78.00,    2.20,   3300.00,    1007.30
54279, 126.58,  42.05,  544.40,  945.20,    21.20,     67.00,        0.00,    184.00,    1.60,  30000.00,    1006.70
54338, 122.04,  41.27,    4.80, 1004.50,    26.30,     87.00,        0.00,    184.00,    2.20,  12500.00,    1005.10
53564, 111.22,  39.37, 1036.00,  892.20,    22.80,     66.00,        0.00,    172.00,    2.50,  21600.00,    1004.00
58125, 117.52,  33.58,   22.90, 1004.10,    23.10,     93.00,        0.00,     75.00,    1.60,   3000.00,    1006.90
58013, 116.91,  34.75,   36.50, 1002.80,    24.10,     95.00,        0.00,     64.00,    0.80,   2200.00,    1007.10
57517, 106.25,  29.28,  261.40,  971.00,    26.70,     89.00,        0.00,    202.00,    1.70,  14300.00,    1000.20
53941, 109.58,  35.18,  804.40,  918.60,    18.70,     87.00,        0.00,    318.00,    1.20,  22800.00,    1008.40
58320, 117.03,  31.61,   28.10, 1003.20,    21.70,     99.00,        3.40,     36.00,    1.50,   2000.00,    1006.60
57502, 105.69,  29.71,  541.00,  940.20,    24.00,     98.00,        2.30,     60.00,    1.40,    100.00,     999.90
57516, 106.47,  29.58,  259.10,  970.90,    28.80,     84.00,        0.00,    344.00,    1.00,   7900.00,     999.60
58441, 119.42,  30.87,   43.10, 1001.40,    21.70,     96.00,        4.10,     33.00,    3.50, 999999.00,    1006.50
57598, 114.58,  29.03,  146.80,  988.00,    27.10,     91.00,        0.00,    299.00,    0.90,   4900.00,    1004.70
53929, 107.80,  35.20, 1206.50,  876.30,    16.10,     96.00,        0.00,    304.00,    1.10,   3700.00,    1008.50
58311, 116.50,  31.73,   74.10,  998.00,    20.80,     99.00,        4.40,     54.00,    2.20,   2200.00,    1006.80
58335, 118.57,  31.55,   60.00,  999.50,    21.40,     99.00,        8.30,    104.00,    2.00,   1900.00,    1006.60
53931, 109.37,  36.00,  984.00,  899.60,    14.80,     99.00,        0.00,     54.00,    0.60,    800.00,    1008.90
58249, 120.05,  32.16,    6.00, 1006.50,    20.90,    100.00,        0.40,    124.00,    2.10,   3200.00,    1007.30
58112, 116.45,  30.73,  968.20,  899.50,    20.20,     99.00,        0.00,    348.00,    0.90,      0.00,    1006.30
57519, 107.12,  29.17,  698.80,  924.00,    28.10,     71.00,        0.00,     81.00,    1.10,  30000.00,     999.80
58319, 116.95,  31.07,   85.40,  996.20,    22.20,     97.00,       14.50,    336.00,    1.30,    600.00,    1006.10
